"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
268.006690535187,303.466651778596,216.992473930484,420.988767402985,288.375693104032,370.002692804002,450.341448942001,361.277874740671,387.053970169001,216.869763992309,236.31747968336
258.536645739658,255.240976473093,276.813610135088,346.818905146139,267.766607684402,352.228019820427,384.68852343917,346.608834654082,355.386870391937,256.291604526595,272.11810988396
247.477622697804,289.685086841529,251.596297921643,345.516458322592,283.207466979493,393.049961043303,428.568019264499,288.529402766176,337.774669868213,220.76672770185,232.965081576107
194.669120058814,305.586149182375,242.398838486026,343.246207899958,278.119969733667,388.685642506621,409.57276438043,294.256128355717,357.70250945639,163.171608552091,250.049997069257
259.289082910602,276.020632851054,250.26400380298,317.138355231265,301.318471348093,336.115600154747,421.607772591043,340.197947666209,363.008916859,166.936116502553,266.102141645892
222.388334051325,274.227209966367,272.941737250912,390.04382694294,272.365945436094,388.967351462035,453.777478851275,341.587178717598,372.197553064601,211.227161401121,233.668664382831
229.952513003591,302.146915808844,237.189172359673,357.150966259439,270.50754576025,404.285767380667,395.881931309684,346.420887439042,311.862124867622,200.076223987459,252.697031771483
214.359542203509,288.752164045584,223.549197193054,352.081670176239,276.09561677965,345.201286205734,432.698888492863,346.765898265976,355.516632759785,234.420338748202,258.969411200879
234.221622510919,304.633265958021,265.6559351259,332.835681207957,280.582373605069,377.92960884629,342.603299386186,298.064300385216,319.945814587001,200.337394445373,233.009561975933
261.709756589459,275.843550502614,240.344477126515,318.274705418253,263.914796840495,405.594874412593,407.614190803277,355.91775795173,366.289978289647,254.470727575157,254.729676609737
286.127093989031,319.942238839693,221.355711726262,357.626959847996,295.340859727231,365.643748034035,402.364581131073,309.874690959134,324.201848724222,193.158614740515,229.445053229284
212.369288406525,305.907408324183,216.981615536236,312.020606548486,274.163546258513,323.352440240041,401.945953146939,345.756482421304,356.026123285595,232.786799122646,304.583350690353
223.237458747563,248.767975013987,222.703957948279,369.787976655401,268.422551273784,377.747034158625,402.12057753348,347.478028705515,339.503753952593,221.717159768897,256.375749749842
246.494645227769,294.060030702815,246.812179347037,361.922058451253,305.746085055913,397.475513904896,399.121251912461,344.619748334245,316.597521771168,215.587695515448,237.578754683148
235.84360226127,303.591404976608,260.270957722128,338.938200646785,240.795274466939,378.643359754372,496.675766472472,327.936797920915,349.865219086357,234.544888130944,254.780165522327
223.394323668124,332.822039133094,209.71444725987,359.293712121281,247.472456609974,358.269978444427,348.139633257731,325.757844413948,328.402819850291,248.995580787378,221.369394359514
253.937099814841,264.555738864725,229.79706479838,342.229668580915,283.60103576399,368.451130739273,457.295147120145,315.766350101714,344.085535969218,221.483487314508,208.069457702546
248.851005223225,255.262331885098,275.108417074848,367.969147406331,277.889974729534,367.333443056835,440.544472456676,319.409337838346,339.317092427059,236.092373721029,187.298021689017
256.023378460922,310.165587581616,269.412232339391,353.389824827764,266.861036364722,369.846055986579,396.204356302254,326.2799659611,372.473761766586,239.681782394676,206.043422423652
257.025614173547,270.571261636223,264.360590344029,375.802441801988,286.304005240755,352.987940856559,426.220667815482,351.793220516924,365.723708303697,245.20027270368,203.067486728308
228.865507794608,274.882886484285,278.847317865053,421.981649351282,243.281804810148,375.123441198236,400.154282045461,338.580077483826,341.560099553194,214.127974690524,189.26011918951
241.17769746326,269.32653777305,187.949910838765,370.197420777715,250.891877180114,350.37883666998,381.836226650399,323.888732376163,362.119706088889,206.519582822857,265.168410006213
230.363047839315,318.746404993059,211.782249318469,338.407633653224,288.667689919337,412.006859339265,417.593037801531,294.555556052704,315.085094353979,237.131395585731,268.196896740575
241.611134731381,301.08600100055,251.209312987979,308.091743490873,296.632901835559,345.352468057814,379.109413079638,353.900194840514,358.853798215271,201.811455949107,272.646959145997
233.708795511038,318.821992525645,213.454045409364,339.006152483648,281.698031475683,390.153718945727,391.962513006676,326.696214661235,341.513137741891,207.173894361907,250.935431169865
236.72755557781,325.078460366566,262.374981764186,361.159146125025,277.08300948426,357.106988594062,431.291550683004,315.003957138355,327.841900048618,255.848728908636,236.064614198074
295.902375949915,298.725227450099,273.644549218986,334.746247908656,273.708118911373,391.09030623478,452.118911101801,335.254023911263,372.601155737637,242.364609787995,227.654881180962
239.073108633203,284.809648477828,231.353381123682,325.920004694581,264.154496793859,336.581694539605,468.548864069974,310.39026037492,363.946623379929,199.893814153075,255.331894081802
260.214176328441,293.349674725057,260.060479195325,346.876397525709,253.765654545425,363.856431857358,425.972734600001,336.201784061726,323.212115062602,189.874006994018,219.698891860312
233.264617566107,288.913462160303,280.531033520982,341.298129442858,278.861381106002,320.242500132795,401.170668991283,369.975233461703,337.243560988373,221.475846672329,191.208461347716
229.978628755265,300.93935744599,236.514830587017,386.208694467647,263.313286894607,387.050233353148,435.694253637707,316.260630653114,309.894469186423,212.982768401524,273.36210440963
256.92331476421,321.021199288817,267.009419536026,358.94014452662,277.78792601368,400.228311638014,384.937189461797,355.235829308258,342.414927874655,202.609437469785,205.866644284543
215.839888923837,297.992765453328,248.264029143183,330.57299991626,261.379008644351,371.560036383896,475.026423275693,325.192008623326,357.633409643154,260.969900692008,256.924085121088
226.136923016739,297.44040691898,230.86199293656,391.45242339696,285.256044005409,398.131370684258,423.716030674033,322.539016573541,324.711888374128,212.122168406384,217.351291522331
214.785032693328,277.979541532177,217.19063216371,361.588940349078,259.002865769759,421.006261395016,463.083742970837,331.743267621952,328.702288626533,261.979081008747,219.227381140102
281.158721435151,308.755409850368,251.26178293619,334.895619749786,248.648215621772,310.767896151575,474.888922980155,335.674458513369,375.023308826826,200.165152438363,215.339754544775
219.6348813374,252.396555493449,285.056723325282,324.847658373555,276.991038119238,365.807861068902,362.801134091951,332.779650318312,374.533594031747,252.799062130544,253.152110357692
250.829881352333,321.695661925395,256.980424381706,308.995620015106,272.654394321654,402.737968683953,404.057260791769,319.035190392561,351.157668606729,205.736902246453,225.565453816193
217.876910013156,284.173049178916,257.579343954196,352.85799493331,279.529224605541,347.453231283626,445.088882359779,275.903361881594,341.733590295028,227.818055924695,253.496748369779
222.826574408685,282.773050669014,223.330961700144,367.199070499145,305.489975274439,356.553803391322,394.432923908773,359.282364545645,338.33948937678,228.634522118154,236.191399153537
231.430559052799,288.274162208621,259.644808664555,344.533810809491,282.746618650153,398.465576862993,431.329880406721,330.525962421867,391.925883140838,240.545124754278,262.077412847568
233.996095125994,256.196923635365,289.103290975073,371.4432376517,273.999865878431,390.161985630448,392.048233972048,345.931768646513,331.329672827856,225.001043572412,186.938013186557
237.877222922638,317.240092270505,267.983460216565,339.032263449431,263.744697020018,372.214801812588,362.396442515769,348.32845133494,339.878025853785,229.840014017879,242.118343232431
202.848484868205,300.294980391465,285.69358967925,396.095451570981,273.16431870835,375.540574532589,409.998370227179,325.368979789777,342.238808510458,199.129603985738,251.768862737358
221.286708511505,273.14566801778,257.419550863101,375.814267119561,289.388375787917,356.885099813768,443.793609102746,343.292133371845,360.798877154109,212.538393957798,234.168376333585
219.581530179719,295.520030551908,255.716208847153,303.110871060667,295.887925190571,323.265655149339,474.26287513213,333.026139962536,356.170066393557,214.040573187644,233.996038755446
275.842939270682,258.858912151332,275.034379182222,298.814653305905,280.204118147812,358.870680298428,359.55405391469,292.553719118793,372.70088500305,256.968259193245,269.144799390801
236.963967948714,291.476392755284,236.59155663943,378.811354896593,264.238526641875,388.255050575788,352.802364144099,311.971690041385,348.022385097497,224.775468708281,258.110719318034
247.701733930892,281.130327825717,210.417288405607,367.706911842609,264.608116937394,390.475715622874,466.719173422564,315.186127094849,356.228849608317,216.799821696304,270.404561804569
240.17819094139,290.872012565932,234.550262269051,319.509571786578,272.643535665542,359.205862557053,395.772002127168,334.181025096091,375.708444355015,215.720769162532,224.837122341152
216.240078089193,251.211251714968,221.711987529262,331.081074740645,260.240111550192,362.130123952306,429.065284684364,340.451153224245,364.979601192295,239.815697514938,235.097348256124
253.44855545217,245.556837173475,194.393617987743,340.825100423038,278.063047748922,416.604480208509,431.946350304923,313.020306246838,317.095655111923,218.19226761105,210.072527684656
242.062955521886,291.539271905302,228.303387873684,372.353584359617,268.655892254926,385.004108948512,503.105044551791,330.901301268541,343.706844102069,219.064304879688,199.429834301555
249.555396075828,293.136276436953,240.815878320721,354.489673457324,268.84923659446,364.895423344235,408.495132326375,330.743305711852,307.392004104515,196.101961490445,230.775358042946
228.037594775396,275.177566475802,242.624551447804,319.288219654449,259.528824041565,336.943351883701,454.444919879371,347.555161123108,337.596002612026,235.090898942411,234.914870564308
200.542779394717,293.693848022233,214.112544021505,388.061173044474,280.554183528329,345.849989074204,515.069787448492,328.647165735719,342.932493038624,257.378861655155,207.332602570418
210.865489967426,285.164223380078,261.443241608787,349.249867797092,280.455789905676,405.085473307379,430.415430490832,350.054323283327,307.221592125936,205.331776989718,252.642829331679
226.388880873723,268.226800369672,269.962406687966,385.107129070363,294.165832947297,372.620174991468,411.58989872018,323.343762776635,332.824833957332,218.116829904296,168.603709752573
220.308291735868,265.906803704142,265.274990687972,310.619634046265,268.013305506745,358.96780620358,434.814776575653,339.6995674819,370.813172943198,238.953736908638,281.113387564179
225.326941869941,293.92975447799,231.266538733208,283.624977906518,259.980751201314,400.026860073123,393.256668749746,307.777222618959,378.198546241223,213.259827682876,205.020692181499
226.780500070205,296.176375172155,223.083690597863,401.022838606666,285.041837778696,405.110829269066,389.067940547719,311.907388599709,343.99004655708,214.667295845154,242.330663962503
227.451543326242,281.978043697851,277.958477415666,352.945651603011,271.7442743417,320.542880663497,480.557488123928,316.72778016311,310.394849796921,228.083683871169,234.566725142191
242.526065771422,302.808813878855,259.005783823069,363.504937347247,270.754883051976,354.782431941576,346.194106882913,329.988041327905,358.187716134951,199.279868820922,252.520418894518
248.44257460615,251.442608697443,266.728201120254,316.087270021435,308.858028776529,378.92479748563,392.315877395261,337.897009016592,337.148372577978,203.462268639974,227.628732375342
240.143727761841,262.209162999939,232.432182570421,339.029850506735,313.552545277953,378.349000600301,476.67389806538,306.274336116092,377.720064379543,236.3140938692,238.081862844998
255.504162146157,277.733608442993,229.141448337947,366.548700933677,281.731286890001,384.106476438035,473.422770860836,322.680659270138,330.792088432201,254.624860278726,215.324889335204
217.029745587962,280.940864545687,286.018210226295,341.648235530245,274.03448906539,381.386101829639,400.609596185088,314.39172735076,329.472347714226,202.956710943182,245.937370938518
248.978345540141,271.040635908664,246.442139465765,383.947352899066,256.803848923966,349.872834940308,444.746715330167,335.09524565144,301.40961153494,217.030849592527,230.728295179251
216.235021574556,293.935959807739,255.978378635197,405.830734128695,311.378263680756,335.610720149185,468.671708142561,337.604637463298,312.061286283186,209.030775145249,238.970958086961
234.58290036997,288.869968808912,247.959361100185,325.507795476237,298.690639616843,355.843144454821,429.602556820513,308.475936282616,320.307138097085,222.252920725415,269.155244853602
223.467371183225,303.461314057075,289.262464444189,340.751597254479,266.630598104243,350.128810344695,434.004261953512,326.941105281075,310.133127283029,249.302096661456,199.59640894979
242.378887326422,300.066668457206,243.355148839447,318.989374421101,248.774334917103,361.168932001979,416.946054588821,351.039123846379,359.278663464129,240.230475598918,258.467068880426
215.029929487964,274.114332917616,206.616126433091,371.968145255861,262.357631623449,366.096018144655,355.762418438979,334.347175863602,348.398840300808,206.600319073884,233.994791511238
251.499078438521,286.067603695398,291.922883182308,360.42016312215,270.116424660223,393.209639967875,440.424115217245,335.406724174152,359.157701308385,215.970995886417,230.823910405347
221.656011317296,282.653795111164,257.56085560265,336.499572804465,266.711353163928,382.47065086354,473.321060952203,344.740019643187,319.88972878551,178.134405116856,213.203507070854
203.748044415742,299.524485549416,255.31593767081,340.897786873634,283.638849579799,406.60321079511,475.813734893509,331.300920583062,351.267123417706,256.093545796063,275.420781154738
257.811279839123,304.842726808524,213.382051447567,303.621310338139,271.778919988601,349.994979133091,425.594920078715,342.318158676993,355.232463890247,219.246724530823,199.305158349099
225.100580426798,320.688220842786,207.856119839962,342.789742230545,235.604133846643,390.165501472862,431.906203500574,359.565799683032,352.371417363291,214.100575831794,226.618443574725
268.508184760485,298.347053986172,275.778419224942,317.48810761495,257.573280657713,354.01866035348,423.652915545496,313.264838740169,331.369128403567,210.885494725931,224.313725544965
180.027824501825,323.842824799436,280.046439879423,327.938951076365,263.105968129068,315.503974829005,438.36829495463,320.851223314758,328.28889861089,219.880577832762,229.327211337376
222.467955999745,278.640463861004,247.440619264827,367.157017047776,283.174363185438,375.551060056782,391.910821668374,369.278613687119,344.133258265179,220.79673551669,214.185302749032
248.230401161531,296.601043879877,218.521283569224,342.049432313692,276.151837902343,336.798449151541,414.856458360737,326.031672645054,364.588392568295,224.946354857087,240.478214110442
257.009249012427,300.748147265626,267.765619751666,330.882563393368,292.567120838817,354.61970083962,430.916970683291,304.601253091435,382.121015427392,248.377727795519,237.582968048553
289.501222516059,294.235118096434,234.497301524583,354.954261781883,288.29582199755,366.446397826978,420.174242065125,322.216610843519,348.84749934765,188.072925400068,234.190327539063
225.681491115531,282.12000062631,215.358582314638,346.933827808764,266.765861404843,326.193234319806,441.398369012052,350.511580028862,330.509558760396,181.357361528698,234.992644464008
240.150713134257,297.398459197696,272.827057540016,375.468078149744,264.684727732489,392.903760237301,451.564301651175,341.772409396645,395.527978209615,222.150395648828,251.580889031564
257.665803704492,251.177876943732,242.960239974961,382.080883009246,299.428549234566,345.047243925908,423.391376054872,332.616557680994,337.795323309168,211.57358602297,279.682841251027
228.973461367011,291.311162050489,282.558897835224,347.0107256676,269.447753673035,367.7166811616,362.878091144106,333.71976089865,366.271655873896,231.818714609927,242.803307206827
253.62476507873,284.842130388429,247.59195690563,347.239888703975,271.019365368121,366.05825638941,411.085745265971,341.716981365926,359.68916136591,210.518856500535,242.912619539413
257.944269230229,287.610538279931,267.336907058188,394.361147784001,265.449342822582,381.404152163217,464.965049411405,340.43180150947,369.672498422474,248.183877141529,289.84508227556
232.372589733632,279.385734530228,259.8981709505,356.205400126522,246.990044868494,340.932116709044,442.031687110946,311.452406476782,342.159802646223,215.95081565499,197.930748597091
254.633815974534,253.841126231767,241.183478229356,345.459096192036,290.97133805598,387.139161371883,413.677168128667,326.719790119335,357.232667710646,232.684514536763,250.09653690008
254.489174108544,295.850247665106,200.467376212745,345.784729539531,277.303739422485,381.497101573545,462.09774329404,315.304338284377,308.054337924402,202.048316823598,235.395028242753
255.303217800082,290.629260739626,215.392900665736,334.809024470721,300.795213293989,335.866972230542,407.132138106003,345.054677810053,376.694630098413,225.441885054844,223.825795249935
268.31793308867,306.559299284763,224.863981618441,344.659432896144,279.095020295754,369.46116699905,433.166896954109,307.999769049519,391.587409234612,211.56551041422,230.263628226484
244.367532290949,317.840920263353,252.488122880925,348.060374378548,280.891416696944,392.741135486466,371.947712584403,364.521625359368,328.275782056816,189.621138883535,257.361451716629
273.620010890579,281.011740537163,253.382470703301,356.317966464774,275.151529470033,354.178677079021,414.913147647011,314.105942360625,390.096515665268,262.319883247915,250.908147729601
231.86960069073,290.368423725893,260.538310479435,326.993443395841,288.491503434201,402.17412652093,440.721836777049,321.289123267644,358.141323933338,188.948379207005,234.775966509394
242.470273662968,282.083816783542,237.651524699069,348.754865772917,259.391685869641,369.523703780172,379.568187726481,334.272566405018,341.102930852039,239.577534864435,282.705418052375
250.088502092352,249.531090179601,155.205356082142,365.226629597155,264.893068760651,367.214927449486,361.708009406985,337.582871259258,319.909552265751,211.940853728838,233.758663671831
236.241454545042,276.384994904892,225.565859316917,350.566889036481,255.717352972995,351.467151960944,400.316475561363,329.908396802329,324.075002143736,239.704776222111,266.199912408406
232.002218300356,287.493426170341,292.707489660308,345.095090431915,290.421117860873,428.743491557122,478.674993984436,335.614617906163,329.237648079001,221.754422411573,252.046355787824
262.555422541022,273.082800909707,209.02657392561,323.003066693121,253.200118631926,347.941524217256,376.610361010932,332.982378965551,342.398401249362,206.524466738761,240.563889093804
256.778795162544,250.781175022817,221.514175856338,369.495623562904,250.819828693655,357.862536278149,343.422751348926,356.281189975615,369.125497107353,228.700813945726,230.933606039696
241.221381121037,265.75721758625,243.534664406205,347.662892059375,292.958147472402,403.981281768597,391.589105521927,305.995085985586,360.436682187355,233.318137367761,303.137295040146
211.476485302271,272.703912967994,252.368580755161,343.446583249042,292.187488386275,386.09219046789,440.191848122017,299.042207474853,327.906719542478,235.475424751147,296.676192636022
228.716700122487,261.251263146205,237.336943591677,330.59454499106,296.04842148865,380.109712056278,409.872620319032,347.043910172731,366.166154784432,227.734099818417,186.148614666866
245.936007220143,301.18324091205,231.080507973093,387.918653966313,284.725627015337,371.361256520315,446.551827672718,362.089577324428,333.400760221506,250.553503102937,247.624007028426
239.428582892069,325.22217353288,257.632735949767,315.844605879825,268.272210489497,408.077022417527,447.448694824503,320.301797737016,365.580513994328,228.795958661933,218.050366034611
249.036863481846,272.662849152485,181.009431161672,369.834793444831,271.71286581596,380.618466372818,435.595357799508,350.797670909648,331.819691489404,214.894187828476,263.874697142839
231.965837069986,277.448409177553,245.279341731028,327.050860330679,292.335513244539,356.475460504254,418.855671078437,325.011301403652,330.15210002011,200.49622851207,219.628924442613
219.95526286344,293.663095514093,268.394131557654,360.393390837754,287.748181940421,384.206598497696,361.48414341798,327.280336778954,350.125710409128,185.716554372541,212.675692324679
251.060928353245,274.606219893538,265.453936503873,369.916869238259,282.813724692887,365.949059276967,425.600069193656,328.377171903656,322.105456695605,213.137514301982,257.993172574029
196.080625754361,306.179462869465,232.406179538267,311.352706307126,287.944714176216,357.627921057855,386.602255195599,311.473615187609,348.688979129837,202.578169135622,261.033682678751
258.816105254366,269.164306678353,236.793942436239,348.66822716513,292.160946911913,348.915503131044,442.684628052136,341.006054267025,346.106723787555,192.703456100187,287.836980685555
255.074613246403,279.499451262872,202.292683111938,317.198042073785,274.508447659359,427.45162768742,443.973057162042,360.260380487761,351.319236269361,222.515592347066,254.058227175234
238.531181844128,279.639982210721,209.700654251277,317.552389200261,232.744679308995,397.411306422521,414.819639401512,324.515050886167,372.039303484331,228.625254674753,220.361224325652
249.87362624627,281.008013994958,275.452439503825,327.569521917669,250.999918975385,375.257825454063,442.840160116153,318.766686481184,355.966447683189,259.884514317082,245.211935229702
249.134335569309,253.342202884142,243.580210165688,353.053042429362,288.594578952087,350.180121311383,368.232999301061,324.864155049751,325.298715436652,212.142776570188,258.097462099504
236.84635284793,307.024240968004,209.938281336992,359.802988539394,279.243747992439,388.875341215938,369.812039915022,351.72372980554,341.181440798616,264.061092569103,235.625339204318
268.682253095964,261.228128670449,226.127541582136,336.407929620552,277.489463791843,358.461558619285,401.777535328477,342.537663709437,341.363196999042,207.297997759739,239.527886689691
258.320926893654,273.448281726305,316.084857790275,359.687540827708,270.481352595618,377.861853075436,443.094186026507,310.483378299146,330.008051701561,207.043670214352,233.350160768474
225.725574266091,277.830187299148,272.126849934017,354.945259694046,286.071504440566,352.715668174231,461.955781766054,320.235722624558,390.849158828732,247.432206374999,249.381139173324
237.716453523559,313.441113547538,254.704615690936,388.397418003362,275.331144577802,394.241309448248,403.025312602649,301.043733998411,335.657762483001,215.445888312644,202.278482093946
233.866100877709,275.335499327009,229.426965812788,290.643688677386,244.767063043808,341.114969353426,476.384562334913,322.837595546949,299.788091429588,209.862411157772,208.829034586602
265.127268191155,271.21903382964,246.137725124013,345.295523855843,303.200617949784,334.63460595622,425.133474224633,353.500838932262,360.048484442553,173.960025343696,220.577601020335
234.337613434525,287.080284522993,245.501401087376,353.238329679387,247.256073388664,366.587296733009,435.637387198641,309.99354746662,326.662559877922,234.869113768986,173.792507358202
231.587530637689,283.223902002614,268.589592921498,292.713372925651,255.882265545439,370.133731470537,406.294577565416,350.169708161288,331.387263873742,250.066659094,259.430283144721
223.269275967466,302.095366566428,266.578761391884,344.537429793873,282.626942187199,370.127636437567,424.126447307229,330.182373037787,332.21415546779,206.405796783286,223.0404995347
241.240705799553,307.247779663123,213.72695468559,330.940993764741,275.867336511643,351.930804039036,415.651119102944,303.954044182823,348.555422719323,208.56517401684,242.245816957985
185.718667893228,317.357196699363,285.987491118735,343.889653439682,283.067901236817,343.248020488462,414.729837179186,312.032026870726,369.582953991297,205.353228298602,226.712301927298
233.401090730595,297.586878371962,260.435080145205,385.703471736922,302.373157801201,373.891313216795,425.440719876994,340.060965664663,313.981960938222,218.681668236565,200.423813458818
223.222951819691,267.866974669262,274.433431806193,351.560491284887,282.051164849256,344.307900412962,395.604709152508,337.641869187907,360.778721669094,211.802791923142,211.535980544271
275.986130726973,264.051816136518,227.615429995606,351.592261679864,271.833336471847,302.57241868621,376.75670805076,316.796509292039,361.44349459267,215.828627222534,210.05976881312
271.402269560563,310.215493515953,294.993858393317,358.253350667128,263.222275693283,405.280183362342,358.851176174566,356.466240533996,338.237782302757,189.999101003074,202.206039531645
217.369390404645,333.541956427639,263.223877800694,411.13939986819,309.46703393338,355.971542798441,372.938934430769,329.390918349714,329.021999283721,234.553484394892,215.535324627793
270.510444498347,267.664722040498,234.394781663551,335.229376671823,264.399556112664,352.203231422793,430.35876851225,304.525150997614,312.409174178244,211.831133458794,248.028815150753
266.232843801248,265.665961227964,258.288290030294,373.512131177157,273.685194047039,383.003374774,398.937036246055,346.270735656208,374.658484475877,218.525051308668,210.397144178934
256.040968258084,287.433026082475,205.014101851181,400.386758240367,260.005448083377,361.439458072089,421.546465074853,310.708922567688,357.666333124027,251.752972442133,200.660866084208
258.662892158036,273.43434813896,218.114241899192,402.836843024745,261.375562274728,353.643933871209,379.559258336552,360.538434792478,344.734606394946,210.105200860343,230.696580807071
238.607503119048,288.941105957163,233.420292678501,334.289947409959,285.199449358318,371.265829476497,451.515028428131,326.62050722531,336.17719355067,209.675639419437,253.842290764335
249.236624558551,284.017585246107,242.437569006101,395.110673264693,261.475572884196,377.09039705996,422.39768670878,330.087856847483,355.265702413508,250.722715932886,227.739137252594
239.005255759912,214.308290952725,223.987053705769,355.953640449751,272.914363668247,360.443684656977,412.635233879998,365.034650018898,300.688341049426,236.161573300136,218.210497388229
252.015474250446,311.995105564447,199.453565782831,331.925104968988,259.965807307231,381.771083184567,411.060322376532,318.362378558414,298.985838183928,221.322605218858,196.141535838981
256.44579968728,274.441151004936,241.185751582558,369.123891606445,275.924972573944,366.684075137653,452.49520507686,318.046058809979,368.588762334157,236.357889897962,165.671707466161
230.357498154436,315.57843048766,224.760678899989,382.17774247943,270.920480224984,387.049355466718,448.537663425896,326.32728132038,333.090364680512,202.769604217698,186.530375565158
246.230357022781,275.354529528245,250.651242347916,336.13694430218,300.589984738159,363.958779165281,417.544466652411,306.707134689049,368.51887325585,210.402110232232,288.105044730322
237.908373124011,283.204968249485,224.1933562903,385.787847917004,262.681534571997,384.486611443044,446.507244649355,332.653142829734,347.033827181063,252.297148702962,220.681626746479
212.81833576135,302.459694268274,268.848220166354,323.306046916586,269.562478562944,354.390378915884,448.534089666302,322.525747081869,338.254860921378,208.457067421843,265.897194978105
255.848222485842,275.834749407225,254.059174391472,313.659404791034,273.427258047325,351.358294999187,378.706056339044,340.42570544469,338.666301564688,247.271773522916,248.052624875171
250.524876014799,233.070711797237,214.076781197026,334.026912538083,238.384312536951,373.138832188989,371.689706957772,299.662876207323,374.901933810356,224.417770399751,235.177976616076
245.523773297696,240.818290358723,255.804373758662,376.327682029829,257.270133832931,357.476395993643,410.458606295708,331.550527886812,310.80773407543,214.476178496797,254.132428122636
272.606158492393,276.518868798028,233.027201828221,307.966263504954,249.814170531436,383.511888420371,464.594041235934,336.9492029306,380.443239651476,244.22457824046,261.699712428806
234.40082045683,271.349339301847,303.4567863878,358.626628247514,292.145547273085,342.275644621533,403.601459048665,320.58087631683,371.876501657572,217.104575177785,235.598036530536
187.305116400119,295.857288101364,254.458402031721,275.71060080841,290.808708091529,349.255251435953,429.996312241236,353.04810026413,347.596838665113,212.44169632342,242.781741996065
212.774758914975,276.657929026434,267.016775712535,361.732419628378,293.182690738178,387.411206393902,436.390184007121,313.488540376099,382.367488660696,210.927493372999,234.375504757616
285.264365660341,277.105627362726,244.367077548065,375.785798722542,261.947165177047,381.497340830154,421.206866412532,310.520640287042,374.086088797068,254.09919492794,255.498951331635
227.205317271126,315.269868942033,219.915808385388,324.864934713461,279.816193953063,312.791683909705,432.471643700367,356.531685233358,325.441716707526,219.297958526629,200.895793247172
247.59219968976,263.571055212293,295.435916532334,345.866688289795,267.67528370873,372.159760803308,411.085857278664,351.382344273123,328.973876363141,234.687800370492,231.031470341123
293.28465910491,243.474286966421,278.742438557149,388.158801360513,256.639369102831,337.089188895946,416.314538702352,322.53669910158,354.60479984369,219.00863235249,250.8801718727
273.601968918414,318.422971530288,255.19098122301,339.462088100512,288.070005599198,375.153661405845,392.264461705357,340.586492696237,336.845692387598,217.093873553812,215.913627188421
198.24312942055,274.383028300424,257.398968180422,364.368158948728,241.949331374558,334.108629253531,384.754145068933,343.970594634401,363.785494135627,231.611246133961,199.127575771098
200.431824439374,287.851789088502,257.003819023083,355.489896767665,279.224758004629,349.214384191052,417.160182276881,352.093540406682,327.924220778309,194.085357350614,209.214857769367
263.52427763432,335.663659550872,253.817319346324,367.708469038954,269.179329944248,395.335914056839,405.95050391485,353.930346018037,371.33173579648,236.676107928731,240.949718847547
263.241194406943,298.262775563471,257.576298365244,336.84498662827,291.901951840008,339.16945408154,440.187766209852,330.236113417539,363.211907521358,217.185750351793,266.15513281799
233.022590367975,290.919783729267,227.576034865721,305.564224409713,297.840208804375,386.281966366998,421.663161240666,320.653134366918,369.325276091896,219.080479520085,269.580205926945
224.162866888,248.45576596724,290.634679845685,322.017731950342,310.368122681131,353.269266854606,458.483818130275,315.086153124857,333.296828512729,214.909804259934,266.588612230589
206.205738434862,263.890055120244,245.711650856898,385.089496445437,259.601907644356,351.896165276261,455.148060665709,334.641127905274,372.861559569103,202.648201731749,247.481510973766
255.631387531263,279.966777292275,211.106587508257,328.662032818045,275.318929756067,341.342272820156,455.134925560605,318.773756063628,348.114438358429,219.312563765917,195.303569679859
227.658303535724,286.12861757123,229.661728748435,359.575454592502,290.179763194659,329.339059421488,446.232263776213,340.403107695035,344.189719605653,226.788438320623,257.871342428593
216.793246762195,292.479541832528,188.425863356125,337.780477506837,259.430900891475,337.372943952685,388.290977519244,337.370672370621,351.72050855208,218.707845157318,183.610285595818
226.341261073793,347.962107153262,252.244944806112,329.228977796353,308.474349694912,398.707845489444,485.755726743539,345.626127810504,326.988683901358,232.556043618701,257.659727432066
241.038411433977,285.291042883797,232.797967625769,319.995002484671,258.899378418545,361.203215082843,407.721477682837,325.864905962001,370.311500917156,206.887565924073,241.29173732193
231.092749999986,290.022045815322,261.60148188791,324.520099012207,303.831125750202,349.427951241636,437.471309645662,302.226593086522,353.500560842847,222.691271137712,270.452975524508
201.737501545463,304.402194879448,266.975296001455,357.78538893496,264.983135662149,332.137963041716,439.786828675901,331.979340748172,354.677528709217,208.797403923257,284.962205164806
221.012129900625,311.481790795817,225.95720597115,336.815623841407,279.63831007665,380.352266553005,404.783008897931,315.006680118187,324.680836711208,256.554817802619,264.337879307371
219.995898009034,273.37906343568,215.331220850943,317.2215900329,286.096131756621,436.973655967552,452.039891643894,313.838837826304,348.616316993068,210.95294084044,211.872110719589
226.359771597099,252.420008703084,243.87059595986,304.975049517742,271.975554532978,374.364242331908,412.981338862109,307.823020258087,341.645843974106,211.984554963881,303.98423713794
248.050093928818,260.354865740953,287.641725374693,336.953141822742,286.129037140031,362.309949373523,456.544158261628,350.351119722046,358.671226258712,232.439878145661,237.812068154914
258.41544792164,325.11775998753,226.321482934054,400.615899230113,280.581837529112,304.372760930173,386.844922990525,300.269316863754,306.317884474688,248.715466963768,228.84654777291
264.409649616381,297.58080335593,248.104625999112,331.295948296315,252.426960963569,426.31355424509,384.141473678068,347.064670870205,312.967303117814,220.296247923957,262.26973770161
